trade_id,bot_id,algo_id,ticker,entry_price,exit_price,entry_time,exit_time,entry_trigger_price,exit_trigger_price,entry_trigger_time,exit_trigger_time,trade_size,trade_direction,trade_pnl,trade_status
3487,3,2,COIN,243.59,243.77,2025-02-22 00:05:57.920298,2025-02-22 00:06:43.495358,,243.77,,2025-02-22 00:06:43.495358,10000.00,LONG,0.18,closed
3488,1,1,COIN,243.59,243.81,2025-02-22 00:05:57.920298,2025-02-22 00:06:42.996682,,243.81,,2025-02-22 00:06:42.996682,10000.00,LONG,0.22,closed
3489,5,1,TSLA,338.83,338.26,2025-02-22 00:06:23.208868,2025-02-22 00:07:46.106458,,338.26,,2025-02-22 00:07:46.106458,10000.00,LONG,-16.82,closed
3490,1,1,COIN,243.83,243.51,2025-02-22 00:06:43.997636,2025-02-22 00:07:00.279551,,243.51,,2025-02-22 00:07:00.279551,10000.00,LONG,-0.32,closed
3491,3,2,COIN,243.83,243.50,2025-02-22 00:06:43.997636,2025-02-22 00:07:00.533240,,243.50,,2025-02-22 00:07:00.533240,10000.00,LONG,-0.33,closed
3492,2,1,COIN,243.58,244.05,2025-02-22 00:06:52.076223,2025-02-22 00:07:06.043244,,244.05,,2025-02-22 00:07:06.043244,10000.00,SHORT,-0.47,closed
3493,6,1,TSLA,338.36,337.92,2025-02-22 00:06:52.765338,2025-02-22 00:13:57.256736,,337.92,,2025-02-22 00:13:57.256736,10000.00,SHORT,0.44,closed
3494,4,2,COIN,243.77,244.29,2025-02-22 00:06:54.515481,2025-02-22 00:06:56.774694,,244.29,,2025-02-22 00:06:56.774694,10000.00,SHORT,-0.52,closed
3495,1,1,COIN,243.51,243.30,2025-02-22 00:07:01.283109,2025-02-22 00:07:35.842636,,243.30,,2025-02-22 00:07:35.842636,10000.00,LONG,-0.21,closed
3496,3,2,COIN,243.50,243.32,2025-02-22 00:07:01.532692,2025-02-22 00:07:34.085483,,243.32,,2025-02-22 00:07:34.085483,10000.00,LONG,-0.18,closed
3497,4,2,COIN,243.50,244.05,2025-02-22 00:07:01.532692,2025-02-22 00:07:06.043244,,244.05,,2025-02-22 00:07:06.043244,10000.00,SHORT,-0.55,closed
3498,2,1,COIN,243.83,243.63,2025-02-22 00:07:06.538932,2025-02-22 00:08:02.390359,,243.63,,2025-02-22 00:08:02.390359,10000.00,SHORT,0.20,closed
3499,4,2,COIN,243.62,243.63,2025-02-22 00:07:25.323908,2025-02-22 00:08:02.390359,,243.63,,2025-02-22 00:08:02.390359,10000.00,SHORT,-0.01,closed
3500,3,2,COIN,243.45,243.17,2025-02-22 00:07:35.086253,2025-02-22 00:07:41.904861,,243.17,,2025-02-22 00:07:41.904861,10000.00,LONG,-0.28,closed
3501,1,1,COIN,243.25,243.10,2025-02-22 00:07:36.845005,2025-02-22 00:07:54.619026,,243.10,,2025-02-22 00:07:54.619026,10000.00,LONG,-0.15,closed
3502,3,2,COIN,243.17,243.26,2025-02-22 00:07:41.904861,2025-02-22 00:08:27.180214,,243.26,,2025-02-22 00:08:27.180214,10000.00,LONG,0.09,closed
3503,1,1,COIN,243.16,243.26,2025-02-22 00:07:55.621491,2025-02-22 00:08:27.180214,,243.26,,2025-02-22 00:08:27.180214,10000.00,LONG,0.10,closed
3504,4,2,COIN,243.23,243.81,2025-02-22 00:08:03.386165,2025-02-22 00:08:07.646977,,243.81,,2025-02-22 00:08:07.646977,10000.00,SHORT,-0.58,closed
3505,4,2,COIN,243.24,243.77,2025-02-22 00:08:15.661091,2025-02-22 00:08:16.162805,,243.77,,2025-02-22 00:08:16.162805,10000.00,SHORT,-0.53,closed
3506,2,1,COIN,243.27,243.75,2025-02-22 00:08:24.422591,2025-02-22 00:08:35.440933,,243.75,,2025-02-22 00:08:35.440933,10000.00,SHORT,-0.48,closed
3507,4,2,COIN,243.26,243.75,2025-02-22 00:08:27.180214,2025-02-22 00:08:35.440933,,243.75,,2025-02-22 00:08:35.440933,10000.00,SHORT,-0.49,closed
3508,1,1,COIN,243.26,243.14,2025-02-22 00:08:27.180214,2025-02-22 00:08:51.468855,,243.14,,2025-02-22 00:08:51.468855,10000.00,LONG,-0.12,closed
3509,3,2,COIN,243.26,243.10,2025-02-22 00:08:27.180214,2025-02-22 00:08:44.716889,,243.10,,2025-02-22 00:08:44.716889,10000.00,LONG,-0.16,closed
3510,3,2,COIN,243.40,243.49,2025-02-22 00:08:45.210491,2025-02-22 00:10:16.366000,,243.49,,2025-02-22 00:10:16.366000,10000.00,LONG,0.09,closed
3511,2,1,COIN,243.14,243.68,2025-02-22 00:08:51.468855,2025-02-22 00:09:38.055655,,243.68,,2025-02-22 00:09:38.055655,10000.00,SHORT,-0.54,closed
3512,1,1,COIN,243.19,243.49,2025-02-22 00:08:52.472513,2025-02-22 00:10:16.366000,,243.49,,2025-02-22 00:10:16.366000,10000.00,LONG,0.30,closed
3513,4,2,COIN,243.19,243.68,2025-02-22 00:09:21.777694,2025-02-22 00:09:44.312418,,243.68,,2025-02-22 00:09:44.312418,10000.00,SHORT,-0.49,closed
3514,2,1,COIN,243.25,243.87,2025-02-22 00:09:42.812073,2025-02-22 00:09:46.069763,,243.87,,2025-02-22 00:09:46.069763,10000.00,SHORT,-0.62,closed
3515,1,1,COIN,243.49,243.21,2025-02-22 00:10:16.366000,2025-02-22 00:11:24.740755,,243.21,,2025-02-22 00:11:24.740755,10000.00,LONG,-0.28,closed
3516,3,2,COIN,243.49,243.21,2025-02-22 00:10:16.366000,2025-02-22 00:11:24.740755,,243.21,,2025-02-22 00:11:24.740755,10000.00,LONG,-0.28,closed
3517,2,1,COIN,243.35,243.70,2025-02-22 00:10:22.624355,2025-02-22 00:11:12.040182,,243.70,,2025-02-22 00:11:12.040182,10000.00,SHORT,-0.35,closed
3518,4,2,COIN,243.38,243.10,2025-02-22 00:10:55.441166,2025-02-22 00:13:05.420464,,243.10,,2025-02-22 00:13:05.420464,10000.00,SHORT,0.28,closed
3519,2,1,COIN,243.35,243.10,2025-02-22 00:11:17.736045,2025-02-22 00:13:05.420464,,243.10,,2025-02-22 00:13:05.420464,10000.00,SHORT,0.25,closed
3520,1,1,COIN,243.21,242.80,2025-02-22 00:11:24.740755,2025-02-22 00:12:32.857662,,242.80,,2025-02-22 00:12:32.857662,10000.00,LONG,-0.41,closed
3521,3,2,COIN,243.21,242.80,2025-02-22 00:11:24.740755,2025-02-22 00:12:32.857662,,242.80,,2025-02-22 00:12:32.857662,10000.00,LONG,-0.41,closed
3522,1,1,COIN,242.86,243.48,2025-02-22 00:12:33.859058,2025-02-22 00:14:45.592255,,243.48,,2025-02-22 00:14:45.592255,10000.00,LONG,0.62,closed
3523,3,2,COIN,242.86,244.84,2025-02-22 00:12:33.859058,2025-02-22 00:16:17.000769,,244.84,,2025-02-22 00:16:17.000769,10000.00,LONG,1.98,closed
3524,2,1,COIN,242.79,243.35,2025-02-22 00:13:11.428873,2025-02-22 00:14:03.772283,,243.35,,2025-02-22 00:14:03.772283,10000.00,SHORT,-0.56,closed
3525,4,2,COIN,242.80,243.20,2025-02-22 00:13:13.433149,2025-02-22 00:14:01.265571,,243.20,,2025-02-22 00:14:01.265571,10000.00,SHORT,-0.40,closed
3526,5,1,TSLA,337.80,339.42,2025-02-22 00:13:39.478021,2025-02-22 00:18:36.505878,,339.42,,2025-02-22 00:18:36.505878,10000.00,LONG,47.96,closed
3527,1,1,COIN,244.05,244.84,2025-02-22 00:14:46.593205,2025-02-22 00:16:17.000769,,244.84,,2025-02-22 00:16:17.000769,10000.00,LONG,0.79,closed
3528,3,2,COIN,244.84,244.51,2025-02-22 00:16:17.000769,2025-02-22 00:17:04.081219,,244.51,,2025-02-22 00:17:04.081219,10000.00,LONG,-0.33,closed
3529,1,1,COIN,244.84,244.69,2025-02-22 00:16:17.000769,2025-02-22 00:17:02.078149,,244.69,,2025-02-22 00:17:02.078149,10000.00,LONG,-0.15,closed
3530,2,1,COIN,245.05,244.30,2025-02-22 00:16:20.005995,2025-02-22 00:17:38.395643,,244.30,,2025-02-22 00:17:38.395643,10000.00,SHORT,0.75,closed
3531,4,2,COIN,244.84,244.64,2025-02-22 00:16:22.763750,2025-02-22 00:17:21.614385,,244.64,,2025-02-22 00:17:21.614385,10000.00,SHORT,0.20,closed
3532,6,1,TSLA,339.01,339.69,2025-02-22 00:16:37.290714,2025-02-22 00:17:47.157897,,339.69,,2025-02-22 00:17:47.157897,10000.00,SHORT,-0.68,closed
3533,1,1,COIN,244.71,244.21,2025-02-22 00:17:03.086304,2025-02-22 00:17:06.837428,,244.21,,2025-02-22 00:17:06.837428,10000.00,LONG,-0.50,closed
3534,3,2,COIN,244.51,244.00,2025-02-22 00:17:04.081219,2025-02-22 00:17:26.870481,,244.00,,2025-02-22 00:17:26.870481,10000.00,LONG,-0.51,closed
3535,1,1,COIN,244.50,244.01,2025-02-22 00:17:07.844775,2025-02-22 00:17:29.124710,,244.01,,2025-02-22 00:17:29.124710,10000.00,LONG,-0.49,closed
3536,4,2,COIN,244.23,244.30,2025-02-22 00:17:21.921181,2025-02-22 00:17:38.395643,,244.30,,2025-02-22 00:17:38.395643,10000.00,SHORT,-0.07,closed
3537,3,2,COIN,244.42,243.81,2025-02-22 00:17:27.628823,2025-02-22 00:17:39.395511,,243.81,,2025-02-22 00:17:39.395511,10000.00,LONG,-0.61,closed
3538,1,1,COIN,244.17,243.81,2025-02-22 00:17:30.129386,2025-02-22 00:17:39.395511,,243.81,,2025-02-22 00:17:39.395511,10000.00,LONG,-0.36,closed
3539,2,1,COIN,243.83,244.34,2025-02-22 00:17:39.645262,2025-02-22 00:17:53.921273,,244.34,,2025-02-22 00:17:53.921273,10000.00,SHORT,-0.51,closed
3540,3,2,COIN,243.80,244.01,2025-02-22 00:17:40.397355,2025-02-22 00:18:09.718282,,244.01,,2025-02-22 00:18:09.718282,10000.00,LONG,0.21,closed
3541,1,1,COIN,243.80,244.01,2025-02-22 00:17:40.397355,2025-02-22 00:18:09.718282,,244.01,,2025-02-22 00:18:09.718282,10000.00,LONG,0.21,closed
3542,4,2,COIN,243.84,244.34,2025-02-22 00:17:40.900569,2025-02-22 00:17:53.921273,,244.34,,2025-02-22 00:17:53.921273,10000.00,SHORT,-0.50,closed
3543,2,1,COIN,244.01,243.55,2025-02-22 00:18:09.718282,2025-02-22 00:19:13.320008,,243.55,,2025-02-22 00:19:13.320008,10000.00,SHORT,0.46,closed
3544,3,2,COIN,244.48,243.73,2025-02-22 00:18:10.210618,2025-02-22 00:18:44.518012,,243.73,,2025-02-22 00:18:44.518012,10000.00,LONG,-0.75,closed
3545,1,1,COIN,244.48,243.73,2025-02-22 00:18:10.210618,2025-02-22 00:18:44.518012,,243.73,,2025-02-22 00:18:44.518012,10000.00,LONG,-0.75,closed
3546,4,2,COIN,244.10,243.80,2025-02-22 00:18:15.217538,2025-02-22 00:19:30.100502,,243.80,,2025-02-22 00:19:30.100502,10000.00,SHORT,0.30,closed
3547,6,1,TSLA,339.47,339.92,2025-02-22 00:18:35.754967,2025-02-22 00:19:44.618096,,339.92,,2025-02-22 00:19:44.618096,10000.00,SHORT,-0.45,closed
3548,3,2,COIN,243.93,243.30,2025-02-22 00:18:45.522971,2025-02-22 00:19:08.061928,,243.30,,2025-02-22 00:19:08.061928,10000.00,LONG,-0.63,closed
3549,1,1,COIN,243.78,243.30,2025-02-22 00:18:46.270873,2025-02-22 00:19:08.061928,,243.30,,2025-02-22 00:19:08.061928,10000.00,LONG,-0.48,closed
3550,3,2,COIN,243.00,243.03,2025-02-22 00:19:09.316475,2025-02-22 00:19:12.315798,,243.03,,2025-02-22 00:19:12.315798,10000.00,LONG,0.03,closed
3551,1,1,COIN,243.58,243.03,2025-02-22 00:19:09.559062,2025-02-22 00:19:12.315798,,243.03,,2025-02-22 00:19:12.315798,10000.00,LONG,-0.55,closed
3552,3,2,COIN,243.55,243.04,2025-02-22 00:19:13.320008,2025-02-22 00:19:19.330215,,243.04,,2025-02-22 00:19:19.330215,10000.00,LONG,-0.51,closed
3553,1,1,COIN,243.55,243.04,2025-02-22 00:19:13.320008,2025-02-22 00:19:19.330215,,243.04,,2025-02-22 00:19:19.330215,10000.00,LONG,-0.51,closed
3554,2,1,COIN,243.21,243.64,2025-02-22 00:19:13.819020,2025-02-22 00:19:43.114008,,243.64,,2025-02-22 00:19:43.114008,10000.00,SHORT,-0.43,closed
3555,3,2,COIN,243.04,243.04,2025-02-22 00:19:19.330215,2025-02-22 00:19:35.107031,,243.04,,2025-02-22 00:19:35.107031,10000.00,LONG,0.00,closed
3556,1,1,COIN,243.04,243.06,2025-02-22 00:19:19.330215,2025-02-22 00:20:14.415313,,243.06,,2025-02-22 00:20:14.415313,10000.00,LONG,0.02,closed
3557,4,2,COIN,243.04,243.64,2025-02-22 00:19:30.853762,2025-02-22 00:19:43.114008,,243.64,,2025-02-22 00:19:43.114008,10000.00,SHORT,-0.60,closed
3558,3,2,COIN,243.18,243.06,2025-02-22 00:19:36.102987,2025-02-22 00:20:14.415313,,243.06,,2025-02-22 00:20:14.415313,10000.00,LONG,-0.12,closed
3559,2,1,COIN,243.45,243.65,2025-02-22 00:19:59.893004,2025-02-22 00:20:36.957274,,243.65,,2025-02-22 00:20:36.957274,10000.00,SHORT,-0.20,closed
3560,4,2,COIN,243.31,243.59,2025-02-22 00:20:00.391968,2025-02-22 00:20:25.692618,,243.59,,2025-02-22 00:20:25.692618,10000.00,SHORT,-0.28,closed
3561,5,1,TSLA,339.89,339.72,2025-02-22 00:20:13.918359,2025-02-22 00:21:58.100149,,339.72,,2025-02-22 00:21:58.100149,10000.00,LONG,-5.00,closed
3562,3,2,COIN,243.50,243.58,2025-02-22 00:20:15.925597,2025-02-22 00:20:56.997741,,243.58,,2025-02-22 00:20:56.997741,10000.00,LONG,0.08,closed
3563,1,1,COIN,243.10,243.58,2025-02-22 00:20:16.172714,2025-02-22 00:20:56.997741,,243.58,,2025-02-22 00:20:56.997741,10000.00,LONG,0.48,closed
3564,4,2,COIN,243.21,243.65,2025-02-22 00:20:29.697950,2025-02-22 00:20:36.957274,,243.65,,2025-02-22 00:20:36.957274,10000.00,SHORT,-0.44,closed
3565,3,2,COIN,243.87,243.64,2025-02-22 00:20:57.994900,2025-02-22 00:21:16.283589,,243.64,,2025-02-22 00:21:16.283589,10000.00,LONG,-0.23,closed
3566,1,1,COIN,243.87,243.67,2025-02-22 00:20:57.994900,2025-02-22 00:21:26.049304,,243.67,,2025-02-22 00:21:26.049304,10000.00,LONG,-0.20,closed
3567,3,2,COIN,243.64,243.65,2025-02-22 00:21:16.283589,2025-02-22 00:21:26.297897,,243.65,,2025-02-22 00:21:26.297897,10000.00,LONG,0.01,closed
3568,6,1,TSLA,339.93,340.33,2025-02-22 00:21:22.288500,2025-02-22 00:23:16.225827,,340.33,,2025-02-22 00:23:16.225827,10000.00,SHORT,-0.40,closed
3569,1,1,COIN,243.65,243.60,2025-02-22 00:21:26.297897,2025-02-22 00:21:59.355334,,243.60,,2025-02-22 00:21:59.355334,10000.00,LONG,-0.05,closed
3570,3,2,COIN,244.05,243.74,2025-02-22 00:21:27.798257,2025-02-22 00:21:54.345892,,243.74,,2025-02-22 00:21:54.345892,10000.00,LONG,-0.31,closed
3571,2,1,COIN,243.66,244.24,2025-02-22 00:21:38.570924,2025-02-22 00:21:51.594614,,244.24,,2025-02-22 00:21:51.594614,10000.00,SHORT,-0.58,closed
3572,2,1,COIN,243.74,244.31,2025-02-22 00:21:54.345892,2025-02-22 00:21:55.599717,,244.31,,2025-02-22 00:21:55.599717,10000.00,SHORT,-0.57,closed
3573,3,2,COIN,244.31,243.78,2025-02-22 00:21:55.599717,2025-02-22 00:21:59.858446,,243.78,,2025-02-22 00:21:59.858446,10000.00,LONG,-0.53,closed
3574,4,2,COIN,243.65,244.19,2025-02-22 00:21:58.850912,2025-02-22 00:22:39.665913,,244.19,,2025-02-22 00:22:39.665913,10000.00,SHORT,-0.54,closed
3575,1,1,COIN,243.60,243.37,2025-02-22 00:22:00.358741,2025-02-22 00:22:28.651299,,243.37,,2025-02-22 00:22:28.651299,10000.00,LONG,-0.23,closed
3576,2,1,COIN,243.60,244.07,2025-02-22 00:22:00.358741,2025-02-22 00:22:33.659594,,244.07,,2025-02-22 00:22:33.659594,10000.00,SHORT,-0.47,closed
3577,3,2,COIN,243.60,243.49,2025-02-22 00:22:00.358741,2025-02-22 00:22:13.126330,,243.49,,2025-02-22 00:22:13.126330,10000.00,LONG,-0.11,closed
3578,3,2,COIN,243.49,243.69,2025-02-22 00:22:13.126330,2025-02-22 00:23:01.453751,,243.69,,2025-02-22 00:23:01.453751,10000.00,LONG,0.20,closed
3579,1,1,COIN,243.69,243.54,2025-02-22 00:22:28.897825,2025-02-22 00:22:36.412197,,243.54,,2025-02-22 00:22:36.412197,10000.00,LONG,-0.15,closed
3580,2,1,COIN,243.54,244.06,2025-02-22 00:22:36.910949,2025-02-22 00:22:37.663528,,244.06,,2025-02-22 00:22:37.663528,10000.00,SHORT,-0.52,closed
3581,1,1,COIN,244.06,243.55,2025-02-22 00:22:37.663528,2025-02-22 00:22:38.162407,,243.55,,2025-02-22 00:22:38.162407,10000.00,LONG,-0.51,closed
3582,2,1,COIN,243.55,244.19,2025-02-22 00:22:38.162407,2025-02-22 00:22:39.665913,,244.19,,2025-02-22 00:22:39.665913,10000.00,SHORT,-0.64,closed
3583,1,1,COIN,244.19,244.09,2025-02-22 00:22:39.665913,2025-02-22 00:23:41.541108,,244.09,,2025-02-22 00:23:41.541108,10000.00,LONG,-0.10,closed
3584,4,2,COIN,243.99,244.24,2025-02-22 00:22:54.440558,2025-02-22 00:23:04.462096,,244.24,,2025-02-22 00:23:04.462096,10000.00,SHORT,-0.25,closed
3585,3,2,COIN,243.87,244.20,2025-02-22 00:23:02.008830,2025-02-22 00:24:22.112828,,244.20,,2025-02-22 00:24:22.112828,10000.00,LONG,0.33,closed
3586,5,1,TSLA,340.30,339.75,2025-02-22 00:23:15.479938,2025-02-22 00:24:23.119883,,339.75,,2025-02-22 00:24:23.119883,10000.00,LONG,-16.16,closed
3587,2,1,COIN,244.09,244.65,2025-02-22 00:23:39.541063,2025-02-22 00:23:43.546682,,244.65,,2025-02-22 00:23:43.546682,10000.00,SHORT,-0.56,closed
3588,1,1,COIN,244.10,244.10,2025-02-22 00:23:41.797422,2025-02-22 00:23:45.548989,,244.10,,2025-02-22 00:23:45.548989,10000.00,LONG,0.00,closed
3589,1,1,COIN,244.64,244.11,2025-02-22 00:23:46.549415,2025-02-22 00:23:47.051024,,244.11,,2025-02-22 00:23:47.051024,10000.00,LONG,-0.53,closed
3590,1,1,COIN,244.13,244.20,2025-02-22 00:23:48.557451,2025-02-22 00:24:22.112828,,244.20,,2025-02-22 00:24:22.112828,10000.00,LONG,0.07,closed
3591,2,1,COIN,244.13,244.70,2025-02-22 00:23:53.309031,2025-02-22 00:24:08.840564,,244.70,,2025-02-22 00:24:08.840564,10000.00,SHORT,-0.57,closed
3592,6,1,TSLA,339.98,340.27,2025-02-22 00:24:14.851528,2025-02-22 00:25:39.007621,,340.27,,2025-02-22 00:25:39.007621,10000.00,SHORT,-0.29,closed
3593,2,1,COIN,244.20,244.61,2025-02-22 00:24:22.112828,2025-02-22 00:24:51.982878,,244.61,,2025-02-22 00:24:51.982878,10000.00,SHORT,-0.41,closed
3594,4,2,COIN,244.15,244.61,2025-02-22 00:24:23.114879,2025-02-22 00:24:51.982878,,244.61,,2025-02-22 00:24:51.982878,10000.00,SHORT,-0.46,closed
3595,3,2,COIN,244.27,243.69,2025-02-22 00:24:23.618520,2025-02-22 00:25:12.012075,,243.69,,2025-02-22 00:25:12.012075,10000.00,LONG,-0.58,closed
3596,1,1,COIN,244.27,244.18,2025-02-22 00:24:23.618520,2025-02-22 00:24:45.410980,,244.18,,2025-02-22 00:24:45.410980,10000.00,LONG,-0.09,closed
3597,1,1,COIN,244.18,243.93,2025-02-22 00:24:45.410980,2025-02-22 00:25:12.452441,,243.93,,2025-02-22 00:25:12.452441,10000.00,LONG,-0.25,closed
3598,2,1,COIN,244.27,244.45,2025-02-22 00:25:00.683286,2025-02-22 00:25:30.987134,,244.45,,2025-02-22 00:25:30.987134,10000.00,SHORT,-0.18,closed
3599,4,2,COIN,243.69,244.45,2025-02-22 00:25:12.012075,2025-02-22 00:25:30.987134,,244.45,,2025-02-22 00:25:30.987134,10000.00,SHORT,-0.76,closed
3600,3,2,COIN,244.11,244.00,2025-02-22 00:25:12.955473,2025-02-22 00:25:39.002618,,244.00,,2025-02-22 00:25:39.002618,10000.00,LONG,-0.11,closed
3601,1,1,COIN,244.11,244.00,2025-02-22 00:25:12.955473,2025-02-22 00:25:42.067825,,244.00,,2025-02-22 00:25:42.067825,10000.00,LONG,-0.11,closed
3602,2,1,COIN,243.97,244.54,2025-02-22 00:25:33.991672,2025-02-22 00:25:35.246770,,244.54,,2025-02-22 00:25:35.246770,10000.00,SHORT,-0.57,closed
3603,2,1,COIN,244.00,244.59,2025-02-22 00:25:39.002618,2025-02-22 00:25:43.260068,,244.59,,2025-02-22 00:25:43.260068,10000.00,SHORT,-0.59,closed
3604,3,2,COIN,244.22,244.00,2025-02-22 00:25:39.751929,2025-02-22 00:25:42.067825,,244.00,,2025-02-22 00:25:42.067825,10000.00,LONG,-0.22,closed
3605,3,2,COIN,244.59,244.47,2025-02-22 00:25:43.260068,2025-02-22 00:26:23.071540,,244.47,,2025-02-22 00:26:23.071540,10000.00,LONG,-0.12,closed
3606,1,1,COIN,244.59,244.47,2025-02-22 00:25:43.260068,2025-02-22 00:26:23.071540,,244.47,,2025-02-22 00:26:23.071540,10000.00,LONG,-0.12,closed
3607,5,1,TSLA,340.47,339.99,2025-02-22 00:25:45.257801,2025-02-22 00:28:45.475414,,339.99,,2025-02-22 00:28:45.475414,10000.00,LONG,-14.10,closed
3608,2,1,COIN,244.37,244.97,2025-02-22 00:25:50.268129,2025-02-22 00:26:07.551160,,244.97,,2025-02-22 00:26:07.551160,10000.00,SHORT,-0.60,closed
3609,4,2,COIN,244.25,244.97,2025-02-22 00:25:56.283035,2025-02-22 00:26:07.551160,,244.97,,2025-02-22 00:26:07.551160,10000.00,SHORT,-0.72,closed
3610,1,1,COIN,244.47,244.17,2025-02-22 00:26:23.071540,2025-02-22 00:27:01.954705,,244.17,,2025-02-22 00:27:01.954705,10000.00,LONG,-0.30,closed
3611,3,2,COIN,244.47,244.17,2025-02-22 00:26:23.071540,2025-02-22 00:27:01.954705,,244.17,,2025-02-22 00:27:01.954705,10000.00,LONG,-0.30,closed
3612,6,1,TSLA,340.14,340.10,2025-02-22 00:26:35.595851,2025-02-22 00:31:26.997140,,340.10,,2025-02-22 00:31:26.997140,10000.00,SHORT,0.04,closed
3613,2,1,COIN,244.21,244.70,2025-02-22 00:26:48.119307,2025-02-22 00:26:51.124497,,244.70,,2025-02-22 00:26:51.124497,10000.00,SHORT,-0.49,closed
3614,2,1,COIN,244.17,244.17,2025-02-22 00:27:01.954705,2025-02-22 00:29:05.617782,,244.17,,2025-02-22 00:29:05.617782,10000.00,SHORT,0.00,closed
3615,3,2,COIN,244.17,243.93,2025-02-22 00:27:01.954705,2025-02-22 00:27:27.687318,,243.93,,2025-02-22 00:27:27.687318,10000.00,LONG,-0.24,closed
3616,1,1,COIN,244.17,243.90,2025-02-22 00:27:01.954705,2025-02-22 00:27:30.191145,,243.90,,2025-02-22 00:27:30.191145,10000.00,LONG,-0.27,closed
3617,4,2,COIN,244.17,244.17,2025-02-22 00:27:06.653364,2025-02-22 00:29:05.617782,,244.17,,2025-02-22 00:29:05.617782,10000.00,SHORT,0.00,closed
3618,3,2,COIN,243.95,243.69,2025-02-22 00:27:28.687386,2025-02-22 00:27:55.232789,,243.69,,2025-02-22 00:27:55.232789,10000.00,LONG,-0.26,closed
3619,1,1,COIN,244.04,243.69,2025-02-22 00:27:31.191438,2025-02-22 00:27:55.232789,,243.69,,2025-02-22 00:27:55.232789,10000.00,LONG,-0.35,closed
3620,1,1,COIN,243.69,243.53,2025-02-22 00:27:55.232789,2025-02-22 00:28:27.806572,,243.53,,2025-02-22 00:28:27.806572,10000.00,LONG,-0.16,closed
3621,3,2,COIN,243.69,243.52,2025-02-22 00:27:55.232789,2025-02-22 00:28:33.951542,,243.52,,2025-02-22 00:28:33.951542,10000.00,LONG,-0.17,closed
3622,1,1,COIN,243.74,243.59,2025-02-22 00:28:28.552932,2025-02-22 00:29:22.892841,,243.59,,2025-02-22 00:29:22.892841,10000.00,LONG,-0.15,closed
3623,3,2,COIN,243.83,243.59,2025-02-22 00:28:35.206313,2025-02-22 00:29:22.892841,,243.59,,2025-02-22 00:29:22.892841,10000.00,LONG,-0.24,closed
3624,2,1,COIN,243.79,243.94,2025-02-22 00:29:14.878928,2025-02-22 00:30:11.225735,,243.94,,2025-02-22 00:30:11.225735,10000.00,SHORT,-0.15,closed
3625,3,2,COIN,243.59,243.45,2025-02-22 00:29:22.892841,2025-02-22 00:30:17.799505,,243.45,,2025-02-22 00:30:17.799505,10000.00,LONG,-0.14,closed
3626,1,1,COIN,243.59,243.50,2025-02-22 00:29:22.892841,2025-02-22 00:30:39.514909,,243.50,,2025-02-22 00:30:39.514909,10000.00,LONG,-0.09,closed
3627,4,2,COIN,243.53,243.94,2025-02-22 00:29:58.707127,2025-02-22 00:30:11.225735,,243.94,,2025-02-22 00:30:11.225735,10000.00,SHORT,-0.41,closed
3628,2,1,COIN,243.65,243.97,2025-02-22 00:30:12.221859,2025-02-22 00:31:01.452588,,243.97,,2025-02-22 00:31:01.452588,10000.00,SHORT,-0.32,closed
3629,4,2,COIN,243.62,243.97,2025-02-22 00:30:17.047072,2025-02-22 00:31:01.452588,,243.97,,2025-02-22 00:31:01.452588,10000.00,SHORT,-0.35,closed
3630,3,2,COIN,243.45,243.47,2025-02-22 00:30:17.799505,2025-02-22 00:31:13.722634,,243.47,,2025-02-22 00:31:13.722634,10000.00,LONG,0.02,closed
3631,1,1,COIN,243.51,243.47,2025-02-22 00:30:41.019294,2025-02-22 00:31:13.722634,,243.47,,2025-02-22 00:31:13.722634,10000.00,LONG,-0.04,closed
3632,2,1,COIN,243.70,244.13,2025-02-22 00:31:02.953449,2025-02-22 00:31:28.999233,,244.13,,2025-02-22 00:31:28.999233,10000.00,SHORT,-0.43,closed
3633,1,1,COIN,243.47,243.54,2025-02-22 00:31:13.722634,2025-02-22 00:31:34.263371,,243.54,,2025-02-22 00:31:34.263371,10000.00,LONG,0.07,closed
3634,3,2,COIN,243.47,243.54,2025-02-22 00:31:13.722634,2025-02-22 00:31:34.263371,,243.54,,2025-02-22 00:31:34.263371,10000.00,LONG,0.07,closed
3635,5,1,TSLA,340.15,342.05,2025-02-22 00:31:29.748368,2025-02-22 00:38:30.993867,,342.05,,2025-02-22 00:38:30.993867,10000.00,LONG,55.86,closed
3636,2,1,COIN,243.54,243.70,2025-02-22 00:31:34.263371,2025-02-22 00:32:24.845992,,243.70,,2025-02-22 00:32:24.845992,10000.00,SHORT,-0.16,closed
3637,3,2,COIN,243.54,243.44,2025-02-22 00:31:34.263371,2025-02-22 00:31:50.534431,,243.44,,2025-02-22 00:31:50.534431,10000.00,LONG,-0.10,closed
3638,1,1,COIN,243.95,243.44,2025-02-22 00:31:35.510265,2025-02-22 00:31:50.534431,,243.44,,2025-02-22 00:31:50.534431,10000.00,LONG,-0.51,closed
3639,4,2,COIN,243.44,243.70,2025-02-22 00:31:50.534431,2025-02-22 00:32:24.845992,,243.70,,2025-02-22 00:32:24.845992,10000.00,SHORT,-0.26,closed
3640,6,1,TSLA,339.71,340.34,2025-02-22 00:31:51.287339,2025-02-22 00:32:33.863790,,340.34,,2025-02-22 00:32:33.863790,10000.00,SHORT,-0.63,closed
